,text,labels
12626,The Paris-based media rights group Reporters Without Borders Thursday said authorities should quickly reexamine the case .,O O O O O O O O B-tim O O O O O O O O
12627,"President Bush said Wednesday he wants to come home from India with a deal on the nuclear issue so he can start promoting it to Congress , which must give its approval .",B-per I-per O B-tim O O O O O O B-geo O O O O O O O O O O O O O O B-org O O O O O O O
12628,Malta became an EU member in May 2004 and began using the euro as currency in 2008 .,B-geo O O B-org O O B-tim I-tim O O O O O O O O B-tim O
12629,"In November , Mr. Castro surprised many when he stood up from his wheelchair to receive Chinese President Hu Jintao , who was on a state visit .",O B-tim O B-per I-per O O O O O O O O O O O B-gpe B-per I-per I-per O O O O O O O O
12630,Pakistan reached a peace deal with pro-Taleban militants in North Waziristan last year to stop attacks on security forces inside Pakistan and Afghanistan and expel foreign militants .,B-per O O O O O O O O B-geo I-geo O O O O O O O O O B-geo O B-geo O O O O O
12631,Authorities in Iraq say nine people have been shot and killed in the northeast town of Baquba .,O O B-geo O O O O O O O O O O O O O B-geo O
12632,"Officials in Kabul and Kandahar say the four men are suspected terrorists , but gave no details about their targets or methods .",O O B-geo O B-geo O O O O O O O O O O O O O O O O O O
12633,Gaza fuel distributors went on strike to protest the cutbacks .,B-geo O O O O O O O O O O
12634,"A coalition spokeswoman , Lieutenant Tamara Lawrence , said the village of Azizi in the Panjwayi district area is a known Taleban stronghold about 50 kilometers west of Kandahar 's provincial capital .",O O O O B-org I-org I-org O O O O O B-geo O O B-geo O O O O O B-org O O O O O O B-org O O O O
12635,The delegation leaves Cuba Sunday .,O O O B-geo B-tim O
12636,"But Mr. Atwood ruled out a recount , saying the fraud was not widespread and does not affect the integrity of the election .",O B-per I-per O O O O O O O O O O O O O O O O O O O O O
12637,Uruguay 's political and labor conditions are among the freest on the continent .,B-org O O O O O O O O O O O O O
12638,"Among those killed was the U.N. 's top envoy in Iraq and High Commissioner for Human Rights , Sergio Viera de Mello .",O O O O O B-org O O O O B-geo O B-org I-org I-org I-org I-org O B-per I-per I-per I-per O
12639,"Ceremonies are being held Wednesday in the United States to mark the 64th anniversary of the Japanese attack on Pearl Harbor , Hawaii , which drew America into World War II .",O O O O B-tim O O B-geo I-geo O O O B-tim O O O B-gpe O O B-geo I-geo O B-geo O O O B-geo O O O B-eve O
12640,Georgian Interior Ministry spokesman Shota Utiashvili said the policeman was shot and killed Saturday when shots were fired from the direction of a nearby Abkhaz-controlled checkpoint .,B-gpe B-org I-org O B-per I-per O O O O O O O B-tim O O O O O O O O O O O O O
12641,"Meanwhile , Indiana Representative Dan Burton , in an interview with Voice of America Thursday , expressed concern over the close ties between Iran and the two countries .",O O B-org I-org B-per I-per O O O O O B-org I-org I-org B-tim O O O O O O O O B-geo O O O O O
12642,The island of Anguilla rebelled and was allowed to secede in 1971 .,O O O B-geo O O O O O O O B-tim O
12643,"Under the new guidelines , the Immigration and Customs Enforcement agency will devise a system to determine which immigrants should be imprisoned and which should be housed in less restrictive facilities .",O O O O O O B-org I-org I-org I-org I-org O O O O O O O O O O O O O O O O O O O O O
12644,VOA 's Elena Mikhailova introduces us to the young lady who is creating a stir in the fashion industry .,B-org O B-per I-per O O O O O O O O O O O O O O O O
12645,"Qatar 's proved reserves of natural gas exceed 25 trillion cubic meters , about 14 % of the world total and third largest in the world .",B-org O O O O O O O O O O O O O O O O O O O O O O O O O O
12646,"At least 12,000 people have died in the fighting .",O O O O O O O O O O
12647,Five policemen were wounded .,O O O O O
12648,"Hardest hit was Hunan , where the storm is blamed for the deaths of 346 people .",O O O B-geo O O O O O O O O O O O O O
12649,China has suspended a dam project in the southwestern province of Sichuan and fired a local Communist Party official after large-scale demonstrations .,B-geo O O O O O O O O O O B-geo O O O O B-org I-org O O O O O
12650,They said further testing and decontaminating processes are under way .,O O O O O O O O O O O
12651,"After she was kidnapped , she appeared in several videos appealing for British forces to withdraw from Iraq .",O O O O O O O O O O O O B-gpe O O O O B-geo O
12652,"The United States accuses Tehran of secretly trying to develop an atomic bomb , but Iran says its program is aimed at developing electricity .",O B-geo I-geo O B-geo O O O O O O O O O O B-geo O O O O O O O O O
12653,"Rating agencies give lenders guidance on how likely a particular borrower is to repay its debt , and a lower rating is likely to mean higher interest charges .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
12654,It did not say why the operation was necessary .,O O O O O O O O O O
12655,The human rights group says Burundi 's government has yet to create a truth and reconciliation commission it says the prisoners would have to appear before .,O O O O O B-geo O O O O O O O O O O O O O O O O O O O O O
12656,"The National Planning Commission on Thursday approved the design , which includes a bronze statue of the "" Goddess of Democracy "" , similar to one erected by Chinese students in Beijings 's Tiananmen Square in 1989 .",O B-org I-org I-org O B-tim O O O O O O O O O O O B-org I-org I-org I-org I-org O O O O O O B-gpe O O B-geo O B-geo I-geo O B-tim O
12657,"It says the group also recruited Moroccan citizens to send to conflict areas such as Afghanistan , Iraq and Somalia .",O O O O O O B-gpe O O O O O O O O B-geo O B-geo O B-geo O
12658,Kenyan police have arrested several journalists and activists who were protesting a new media bill passed by parliament that would impose strict controls on the press .,B-gpe O O O O O O O O O O O O O O O O O O O O O O O O O O
12659,Lawmakers in Spain have voted to send about 400 troops to join anti-piracy patrols off the coast of Somalia .,O O B-geo O O O O O O O O O O O O O O O B-geo O
12660,The report says the prisons violate Russian law and European human rights treaties .,O O O O O O B-gpe O O O O O O O
12661,He spoke after being largely quiet and calm during witness testimony about the 1982 torture and massacre of 140 Shi'ite Muslims in Dujail .,O O O O O O O O O O O O O B-tim O O O O O B-org I-org O B-geo O
12662,Medina Garrigues raced to a 05-Jan lead in the first set before Cho won the next three games .,B-org I-org O O O O O O O O O O B-geo O O O O O O
12663,Iran had threatened to resume enrichment after the International Atomic Energy Agency referred it this month to the U.N. Security Council for possible sanctions .,B-geo O O O O O O O B-org I-org I-org I-org O O O O O O B-org I-org I-org O O O O
12664,"Mr. Kharrazi is due to hold talks with Iraq 's Shi'ite prime minister , Ibrahim al-Jaafari .",B-per I-per O O O O O O B-geo O O O O O B-per I-per O
12665,"The comments came as Billingslea presented a 10,000 page report on the subject of threats and defense systems to NATO officials .",O O O O B-per O O O O O O O O O O O O O O B-org O O
12666,Army officials say Israeli soldiers were conducting a routine patrol early Sunday north of the city of Jenin when they spotted three armed men .,B-org O O B-gpe O O O O O O O B-tim O O O O O B-geo O O O O O O O
12667,"Many of them are in costume , wearing purple , gold and green beads , feather boas and masks .",O O O O O O O O O O O O O O O O O O O O
12668,"He says in connection with that request , the rebels will propose an "" alternative justice system "" to deal with war crimes committed during the rebels ' 20-year uprising in northern Uganda .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-geo O
12669,"With oil prices at record-high levels , the bid sparked opposition from members of the U.S. Congress .",O O O O O O O O O O O O O O O B-org I-org O
12670,The bombing in the town of Mahabad came during a military parade marking the 30th anniversary of the start of the Iran-Iraq War .,O O O O O O B-geo O O O O O O O B-tim O O O O O O O O O
12671,"The presidents of Venezuela , Bolivia , and Argentina met Friday in the southern Bolivian town of Tarija .",O O O B-geo O B-geo O O B-geo O B-tim O O O B-gpe O O B-geo O
12672,Zenani had celebrated her 13th birthday only two days earlier .,B-per O O O O O O B-tim O O O
12673,"Airlines that were already struggling with a recession that slashed demand must now cope with a sharp fall in travel to Mexico , a popular tourist destination .",O O O O O O O O O O O O O O O O O O O O O B-geo O O O O O O
12674,"Earlier , EU officials acknowledged some disagreement among union members about how involved governments should be in the financial reform .",O O B-org O O O O O O O O O O O O O O O O O O
12675,"Mr. Peretz withdrew Labor from Mr. Sharon 's Likud-led coalition , forcing early elections scheduled for March .",B-per I-per O O O B-per I-per O O O O O O O O O B-tim O
12676,The reported policy shift is the first major change in anti-terrorism strategy for the Bush administration since the attacks .,O O O O O O O O O O O O O O B-geo O O O O O
12677,"Eastern Congo 's provinces are rich in minerals like coltan and cassiterite , which are used by Western companies in the manufacturing of mobile phones and computers .",B-geo I-geo O O O O O O O O O O O O O O O O O O O O O O O O O O
12678,"Growth slipped to 0 % in 2009 and 1.5 % in 2010 as a result of the global slowdown , natural disasters , and the drop in the price of oil .",O O O O O O B-tim O O O O B-tim O O O O O O O O O O O O O O O O O O O O
12679,It also said bin Laden is the reason terrorism plagues the country and blamed the al-Qaida chief for causing the deaths of thousands of innocent Afghans .,O O O B-per I-per O O O O O O O O O O B-org O O O O O O O O O B-gpe O
12680,"Tickets for the so-called "" Football for Hope "" match February 15 in Barcelona will cost between $ 13 - $ 38 .",O O O O O O O O O O B-tim I-tim O B-geo O O O O O O O O O
12681,"The U.S. military in Afghanistan says coalition forces killed more than 50 insurgents in southern Afghanistan during a 12-hour battle that ended early Thursday , but there also are reports of civilian casualties .",O B-geo O O B-geo O O O O O O O O O O B-geo O O O O O O O B-tim O O O O O O O O O O
12682,"The blackout Wednesday left thousands of people stranded on subways , shut down the stock market , and forced hospitals to switch to emergency power .",O O B-tim O O O O O O O O O O O O O O O O O O O O O O O
12683,Growers from Latin America and Asia are scrambling to market unique plants and develop brand new varieties to meet the growing demand .,O O B-geo I-geo O B-geo O O O O O O O O O O O O O O O O O
12684,The referendum was originally scheduled for December 5 .,O O O O O O B-tim I-tim O
12685,Oil discoveries in 2006 bolstered this growth .,O O O B-tim O O O O
12686,Five more Marines from the same unit were killed in an ambush on Monday .,O O O O O O O O O O O O O B-tim O
12687,"She says she will use the tournament to raise money for Thai charities that help women and children who have suffered from abuse , homelessness and illness .",O O O O O O O O O O O B-gpe O O O O O O O O O O O O O O O O
12688,Authorities say one person sustained slight injuries in the attacks .,O O O O O O O O O O O
12689,He said Obama is the candidate best able to solve these problems and bring change to America .,O O B-per O O O O O O O O O O O O O B-geo O
12690,NATO says its forces carried out a precision airstrike Saturday targeting a Taleban militant in southern Afghanistan .,B-org O O O O O O O O B-tim O O B-org O O B-geo I-geo O
12691,"In other developments , the Palestinian Authority says it will close its side of the Gaza-Egyptian border this evening , to stop surging crowds of Palestinians from crossing into Egypt .",O O O O O B-gpe O O O O O O O O O O O O O O O O O O O B-gpe O O O B-geo O
12692,OPEC supplies about 40 percent of the world 's oil .,B-org O O O O O O O O O O
12693,The organization urged Sikhs to sign a petition to the TSA to demonstrate grassroots concern with the new procedures .,O O O B-gpe O O O O O O B-org O O O O O O O O O
12694,The U.S. general says neutralizing the Shi'ite extremists will go a long way towards removing Iranian influence in Iraq .,O B-geo O O O O O O O O O O O O O B-gpe O O B-geo O
12695,The win improved the Americans ' record against the Swedes to 16 wins in 25 matches .,O O O O B-gpe O O O O B-gpe O O O O O O O
12696,"As of now , neither storm is posing a threat to land .",O O O O O O O O O O O O O
12697,"Despite the continued violence against Iraqi police , nearly 2,000 new recruits , including 46 women , graduated this week from police training courses in Sulaymaniyeh and Baghdad .",O O O O O B-gpe O O O O O O O O O O O O O O O O O O O B-geo O B-geo O
12698,Romania joined NATO in 2004 and the EU in 2007 .,B-geo O B-geo O B-tim O O B-org O B-tim O
12699,Two other U.S. Chinooks crashed in Afghanistan earlier this year .,O O B-org I-org O O B-geo O O O O
12700,"In a broadcast on U.S. radio Saturday , Mr. Bush said the prescription drug program is the greatest advance in health care for U.S. seniors since the introduction of Medicare itself 40 years ago .",O O O O B-geo O B-tim O B-per I-per O O O O O O O O O O O O O B-geo O O O O O B-geo O B-tim O O O
12701,Saddam and some co-defendants were thrown out of court Sunday after Saddam 's co-defendant half-brother cursed the court and was then dragged away by guards .,B-per O O O O O O O O B-tim O B-per O O O O O O O O O O O O O O
12702,That run-off will be held in districts where no candidate won more than 50 percent of the vote .,O O O O O O O O O O O O O O O O O O O
12703,"News reports from Uzbekistan say sporadic gunfire has continued in areas along the Kyrgyz border , following Friday 's military crackdown against protesters in the city of Andijan .",O O O B-geo O O O O O O O O O B-gpe O O O B-tim O O O O O O O O O B-geo O
12704,"The senior aide , Tenzin Taklha , stressed that the retirement would apply only to the Dalai Lama 's political role .",O O O O B-per I-per O O O O O O O O O O B-per I-per O O O O
12705,"The Obama campaign has used technology , especially the Internet , to build an on-line community of two million volunteers and to raise hundreds of millions of dollars in campaign funds .",O B-per O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
12706,"In the northern Indian town of Dharamsala , Tibet 's parliament-in-exile called on the Chinese leader to meet with Tibet 's exiled spiritual leader , the Dalai Lama , to discuss the future of Tibet .",O O O B-gpe O O B-geo O B-org O O O O O B-gpe O O O O B-org O O O O O O B-per I-per O O O O O O B-org O
12707,He blamed the bloodshed on Islamic radicals trying to overthrow the government .,O O O O O B-geo O O O O O O O
12708,"The United Nations says it is rushing assistance to El Salvador and Costa Rica , and remains ready to mobilize international support for emergency relief and recovery efforts .",O B-org I-org O O O O O O B-per I-per O B-per I-per O O O O O O O O O O O O O O O
12709,"Earlier Friday , a public opinion poll indicated the Brazilian leader would lose a re-election bid in 2006 because of the growing scandal .",O B-tim O O O O O O O B-gpe O O O O O O O B-tim O O O O O O
12710,"If the housing crisis is not pressing enough , rising credit card debt is creating more hardship for many Americans .",O O O O O O O O O O O O O O O O O O O B-gpe O
12711,Voters in Taiwan are heading to the polls for parliamentary elections .,O O B-geo O O O O O O O O O
12712,"World oil prices rose in early trading Tuesday , ending a three-day slide .",O O O O O O O B-tim O O O B-tim O O
12713,"A series of major construction projects in the area already has begun , with office buildings , bunkers , hospitals , underground tunnels and military airstrips reportedly nearing completion .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
12714,"Meanwhile , a deadly shootout was also reported at a Palestinian jail in Gaza City .",O O O O O O O O O O B-gpe O O B-geo I-geo O
12715,"Now ranked 29th in the world , Pierce is a former Australian Open and French Open champion .",O O B-tim O O O O B-per O O O B-gpe B-org I-org B-gpe B-org O O
12716,German police have conducted a series of raids against individuals suspected of gathering donations to finance radical Islamic activities abroad .,B-gpe O O O O O O O O O O O O O O O O O O O O
12717,"NATO helicopters spotted the wreckage Saturday , but could not take the recovery team to site because of fog , subzero temperatures and up to two meters of snow .",B-org O O O O B-tim O O O O O O O O O O O O O O O O O O O O O O O O
12718,"Tuesday , Sunni Arab mourners in Saddam 's hometown Tikrit and other cities marched to pay their respects to the former dictator .",B-tim O B-geo I-geo O O B-geo O O O O O O O O O O O O O O O O
12719,"Earlier Monday , soldiers searched the Horn-Afrik radio station in the middle of a news broadcast , but they did not interrupt any of the programs .",O B-tim O O O O O O O O O O O O O O O O O O O O O O O O O
12720,HP is the world 's second largest personal computer maker and operates a highly profitable printer business .,B-org O O O O O O O O O O O O O O O O O
12721,Agricultural production is limited - only 2 % of the land is arable - and most food has to be imported .,O O O O O O O O O O O O O O O O O O O O O O
12722,Defense ministry officials say the surgery Saturday went well and they indicate that Mr. Raffarin will remain in the hospital for several days .,O O O O O O B-tim O O O O O O B-per I-per O O O O O O B-tim O O
12723,The Voice of America is calling on the Ethiopian government to immediately restore accreditation to VOA reporters covering this week 's election-related protests .,O B-org I-org I-org O O O O B-gpe O O O O O O B-org O O O O O O O O
12724,Its northern region has been beset by skirmishes between government forces and rebels .,O O O O O O O O O O O O O O
12725,The president said Earth Day is an opportunity for Americans to recommit themselves to good stewardship of the land .,O O O B-geo B-tim O O O O B-gpe O O O O O O O O O O
12726,"The two sides are trying to create four major areas of cooperation : the economy ; freedom , security and justice ; external security ; and research , education and culture .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
12727,"It hit shortly after six hours , Universal Time .",O O O O B-tim O O B-org I-org O
12728,Officials in Pakistan say at least 12 security personnel have been killed and many others wounded by explosions Sunday in northwestern Pakistan near the Afghanistan border .,O O B-geo O O O O O O O O O O O O O O O B-tim O O B-geo O O B-geo O O
12729,"Mr. Bush addressed about 7,500 military personnel at Fort Campbell , in the central U.S. state of Kentucky two days before the Thanksgiving Day holiday .",B-per I-per O O O O O O B-geo B-per O O O O B-geo O O B-tim I-tim O B-tim O B-tim I-tim I-tim O
12730,It was one of the Taleban 's biggest assaults on coalition forces in months .,O O O O O B-org O O O O O O O O O
12731,There are reports of acute diarrhea and concerns that outbreaks of cholera will follow .,O O O O O O O O O O O O O O O
12732,The earlier demonstrations ousted current Prime Minister Abhisit Vejjajiva 's pro-Thaksin predecessor Somchai Wongsawat .,O O O O O B-per O B-per I-per O O O B-per I-per O
12733,The minister says a logistics study for the project should be concluded by June and that it is a way of promoting Latin American investment in refineries .,O O O O O O O O O O O O O B-tim O O O O O O O O O B-gpe O O O O
12734,They say all of those killed were civilians .,O O O O O O O O O
12735,It says Kohdamani was arrested for broadcasting music and hosting an entertainment program .,O O B-per O O O O O O O O O O O
12736,Saddam and seven co-defendants are on trial for the killing of more than 140 villagers in Dujail .,B-per O O O O O O O O O O O O O O O B-geo O
12737,"In an interview with the USA Today newspaper , Major General Joseph Peterson said the unit is alleged to have operated in northern Baghdad , under the command of an Iraqi police general .",O O O O O B-org B-tim O O O B-per I-per I-per O O O O O O O O O O B-geo O O O O O O B-gpe O O O
12738,Another U.S. service member was killed the same day in a bombing in the country 's south .,O B-geo O O O O O O O O O O O O O O O O
12739,"The spokesman , Andras Batiz , said Tuesday three wild swans found last week have tested positive for the H5N1 virus .",O O O B-per I-per O O B-tim O O O O O O O O O O O B-nat O O
12740,"Choong says a German warship sent a helicopter that scared off the attackers , but not before the pirates shot and injured a crew member .",B-per O O B-gpe O O O O O O O O O O O O O O O O O O O O O O
12741,She said divulging the contents of the negotiations would endanger their outcome .,O O O O O O O O O O O O O
12742,"The killings were the latest in a wave of attacks across Iraq , as insurgents pressed on with their campaign of violence ahead of the country 's January 30 election .",O O O O O O O O O O O B-geo O O O O O O O O O O O O O O O B-tim I-tim I-tim O
12743,"In Baghdad Thursday , Arizona Republican Senator John McCain called for 15,000 to 30,000 more U.S. troops in Iraq to help stop sectarian violence .",O B-geo B-tim O B-org I-org B-per B-org I-org O O O O O O B-geo O O B-geo O O O O O O
12744,""" You seem to know something about parliamentary forms of speech , "" said the Two Arms .",O O O O O O O O O O O O O O O O O O
12745,"His statement was the first upbeat assessment by Palestinian officials since gunmen seized Fox correspondent , American Steve Centanni , and cameraman Olaf Wiig of New Zealand on August 14 .",O O O O O O O O B-gpe O O O O B-per O O B-org B-per I-per O O O B-per I-per O B-geo I-geo O B-tim I-tim O
12746,Iran denies the charge and says it is doing its best to stabilize its neighbor .,B-geo O O O O O O O O O O O O O O O
12747,"Last month , police arrested 11 people on charges of providing financial support for the same Algerian-based group in raids in other areas of southern Spain .",O O O O O O O O O O O O O O O O O O O O O O O O O B-gpe O
12748,"In an interview with official state media , Egypt 's government antiquities chief , Zahi Hawass , says archaeologists found the mummy in Saqqara , south of Cairo , during cleaning work .",O O O O O O O O B-org O O O O O B-per I-per O O O O O O O B-geo O B-geo I-geo I-geo O O O O O
12749,A leader of Taiwan 's largest opposition party is traveling to China Monday in a rare visit to the mainland just days after China passed a controversial anti-secession law .,O O O B-geo O O O O O O O B-geo B-tim O O O O O O O O O O B-geo O O O O O O
12750,Haiti 's economic problems continue and living standards remain low more than two years after a rebellion that overthrew President Jean-Bertrand Aristide .,B-geo O O O O O O O O O O O O O O O O O O B-per I-per I-per O
12751,"On Monday , Iraqi police said a bomb killed at least eight policemen at a checkpoint west of Baghdad .",O B-tim O B-gpe O O O O O O O O O O O O O O B-geo O
12752,"The 1975 - 90 civil war seriously damaged Lebanon 's economic infrastructure , cut national output by half , and all but ended Lebanon 's position as a Middle Eastern entrepot and banking hub .",O B-tim I-tim I-tim O O O O B-geo O O O O O O O O O O O O O O B-geo O O O O B-geo I-geo O O O O O
12753,Some of the detainees have been on the hunger strike since August .,O O O O O O O O O O B-tim I-tim O
12754,Opposition parties say a two-thirds majority should be required for such changes .,O O O O O O O O O O O O O
12755,"Human Rights Watch says the only other countries known to have executed juveniles since 2004 are Sudan , which executed two juveniles and China and Pakistan , which each executed one .",B-org I-org I-org O O O O O O O O O O B-tim I-tim O B-gpe O O O O O O B-geo O B-geo O O O O O O
12756,President Bush has said the detention center is a necessary part of protecting the American people and that Guantanamo 's prisoners are treated humanely .,B-per I-per O O O O O O O O O O O O B-gpe O O O B-geo O O O O O O
12757,"Meanwhile , the U.N. secretary-general 's special representative for children and armed conflict concluded a five-day visit to Iraq Friday .",O O O B-org I-org O O O O O O O O O O B-tim O O B-geo B-tim O
12758,Acting Israeli Prime Minister Ehud Olmert has called a meeting of top military and political officials to discuss the possibility that the radical Hamas movement may make strong gains in upcoming Palestinian elections .,O B-gpe B-per O B-per I-per O O O O O O O O O O O O O O O O O B-org O O O O O O O B-gpe O O
12759,"The U.S. Army 's top general says the Army is planning for the possibility of keeping the current number of troops in Iraq - well over 1,00,000 - for four more years .",O B-org I-org O O O O O B-org O O O O O O O O O O O O O B-geo O O O O O O O O O O
12760,He died of cancer in 1980 at age 50 .,O O O O O B-tim O O B-tim O
12761,But Iranian officials say implementation of the order will be delayed to give one last chance to talks with the European Union .,O B-gpe O O O O O O O O O O O O O O O O O O B-org I-org O
12762,"The bus was about to depart the al-Nahda station in the east Baghdad town of Rusafa , early Thursday , when the attack occurred .",O O O O O O O O O O O B-geo I-geo O O B-geo O O B-tim O O O O O O
12763,"Three defense lawyers for Saddam were murdered during the trial , prompting the defense team to complain that Iraq 's government had not provided it with enough security .",O O O O B-per O O O O O O O O O O O O O B-geo O O O O O O O O O O
12764,"The leaders of the 53-member African Union have opened their two-day summit , where they will focus on debt relief and a greater voice in the United Nations .",O O O O O B-org I-org O O O B-tim O O O O O O O O O O O O O O O B-org I-org O
12765,Japan 's Foreign Ministry says Russian authorities have seized four Japanese fishing boats in disputed waters off Russia 's far east on suspicion of illegal fishing .,B-geo B-org I-org I-org O B-gpe O O O O B-gpe O O O O O O B-geo O O O O O O O O O
12766,VOA 's George Dwyer reports it offers visitors a colorful splash of floral brilliance as spring approached in the nation 's capital .,B-org O B-per I-per O O O O O O O O O O O O O O O O O O O
12767,"The U.S military in Iraq says coalition forces have captured five suspected so-called special group criminals , including a suspected financier of Iranian-sponsored insurgents .",O O O O B-geo O O O O O O O O O O O O O O O O O O O O
12768,"Most have been held without charges , legal representation or trials .",O O O O O O O O O O O O
12769,"Hundreds of Somalis have marched in the capital , Mogadishu , to criticize the possible deployment of peacekeepers from Ethiopia and Djibouti .",O O B-gpe O O O O O O B-geo O O O O O O O O O B-geo O B-geo O
12770,"Somalia 's fragile central government controls only a few small parts of the capital , Mogadishu , with the help of African Union peacekeepers .",B-geo O O O O O O O O O O O O O O B-geo O O O O O B-geo I-geo O O
12771,"In the early 1980s , rapidly rising oil revenues enabled the government to finance large-scale development projects with GDP growth averaging 5 % annually , one of the highest rates in Africa .",O O O B-tim O O O O O O O O O O O O O O O O O O O O O O O O O O O B-geo O
12772,"Earlier , Andrew Symonds scored 162 not out for the Aussies and revived the home side 's hopes of winning its 16th test match in a row .",O O B-per I-per O O O O O O B-gpe O O O O O O O O O O B-tim O O O O O O
12773,Iraq 's Prime Minister Ibrahim al-Jaafari is in Turkey for talks on boosting relations and on ways to defuse the spike in sectarian violence in Iraq .,B-geo O B-per I-per I-per I-per O O B-geo O O O O O O O O O O O O O O O O B-geo O
12774,African Union officials say rebels in Sudan 's troubled Darfur region have released most of the 18 kidnapped AU workers following negotiations .,B-geo I-geo O O O O B-geo O O B-geo O O O O O O O O O O O O O
12775,"Palestinian officials say they will use the summit to ask Israel to release Palestinian prisoners , ease roadblocks and withdraw troops from West Bank towns .",B-gpe O O O O O O O O O B-geo O O B-gpe O O O O O O O O B-org I-org O O
12776,But committee chairman Richard Lugar said in a statement today that it is time for the panel to make a decision .,O O O B-per I-per O O O O B-tim O O O O O O O O O O O O
12777,At least 20 people have been killed in two attacks in Baghdad .,O O O O O O O O O O O B-geo O
12778,But Afghan President Hamid Karzai has to approve any death sentences before they are carried out .,O B-gpe B-per I-per I-per O O O O O O O O O O O O
12779,"Critics have accused her of ties to Quebec 's separatist movement , although the former broadcast journalist says she is committed to Canadian federalism .",O O O O O O O B-geo O O O O O O O O O O O O O O B-gpe O O
12780,The region has been rocked by a series of grenade attacks by separatist militants in recent months .,O O O O O O O O O O O O O O O O O O
12781,"Elsewhere , in the southern Shi'ite holy city of Najaf , U.S. forces handed over military control of the city to Iraqi forces .",O O O O O O O O O B-geo O B-geo O O O O O O O O O B-gpe O O
12782,"The Associated Press reports the Palestinian Authority said Mr. Mashaal 's statement was "" irresponsible "" and a violation of the truce .",O B-org I-org O O B-gpe O O B-per B-geo O O O O O O O O O O O O O
12783,But NATO has not engaged in any combat in Iraq because of opposition from NATO members France and Germany .,O B-org O O O O O O O B-geo O O O O B-org O B-geo O B-geo O
12784,"And Sunday , a key Syrian political group - National Progressive Front - rejected the U.N. report , saying it was based on testimony from people lacking credibility .",O B-tim O O O B-gpe O O O B-org I-org I-org I-org O O B-geo O O O O O O O O O O O O O
12785,"Meanwhile , in Kunar province bordering Pakistan , an Afghan soldier was killed and five others wounded when their vehicle hit a land mine .",O O O B-geo O O B-geo O O B-gpe O O O O O O O O O O O O O O O
12786,Families and friends gathered along the banks of the river Saturday night to launch the candlelit lanterns .,O O O O O O O O O O B-tim I-tim O O O O O O
12787,Police sealed-off the area and are looking for the attackers .,O O O O O O O O O O O
12788,"The relief agency says the volunteers are safe , and should arrive in the main Tanzanian city of Dar es Salaam Saturday .",O O O O O O O O O O O O O O O B-gpe O O B-org B-geo B-org B-tim O
12789,"It says the state focuses on blocking politically sensitive information such as pro-democracy Web sites , and has the capability to monitor e-mail communication .",O O O O O O O O O O O O O O O O O O O O O O O O O
12790,The group says monitors should also have access to all sectors of the population since many violations occur far away from polling stations .,O O O O O O O O O O O O O O O O O O O O O O O O O
12791,"The Commerce Department said Friday , Hurricane Katrina caused $ 100 billion in damage that will not be covered by insurance .",O B-org I-org O B-tim O B-eve I-eve O O O O O O O O O O O O O O
12792,The Indian army says it regrets Saturday 's incident in Dragmulla village north of Srinagar .,O B-gpe O O O O B-tim O O O B-geo O O O B-geo O
12793,"Britain , France and Germany have said they want Iran to halt uranium processing at its Isfahan plant , which Tehran resumed in August .",B-geo O B-geo O B-geo O O O O B-geo O O O O O O B-geo O O O B-tim O O B-tim O
12794,"The United States , Japan and South Korea say Pyongyang intends to test a long-range ballistic missile .",O B-geo I-geo O B-geo O B-geo I-geo O B-geo O O O O O O O O
12795,"The tape shows the defendants executing six men captured in Srebrenica , an enclave in eastern Bosnia-Herzegovina which the United Nations had declared a Muslim safe area .",O O O O O O O O O O B-geo O O O O O B-geo O O B-org I-org O O O B-org O O O
12796,"Unopposed , President Pierre Nkurunziza was re-elected .",O O B-per I-per I-per O O O
12797,Bermuda was first settled in 1609 by shipwrecked English colonists headed for Virginia .,B-geo O O O O B-tim O O B-gpe O O O B-geo O
12798,A recent public opinion poll from the Democratic Initiatives Foundation put his approval rating at 60 percent .,O O O O O O O B-org I-org I-org O O O O O O O O
12799,"Separately , the U.S. military says three American soldiers were killed today in roadside bomb attacks .",O O O B-geo O O O B-gpe O O O B-tim O O O O O
12800,"Both Mr. Peres and Likud Minister Ehud Olmert will share the title of vice premier in the new government , which could be announced as early as next week .",O B-per I-per O O B-per I-per I-per O O O O O O O O O O O O O O O O O O O O O O
12801,Yemen is one of 16 previously polio-free countries that have reported new cases of the disease since 2003 .,B-org O O O O O O O O O O O O O O O B-tim I-tim O
12802,"In Tehran , a spokesman for Iran 's foreign ministry , Hamidreza Asefi , expressed his condolences for the victims and their relatives and said terrorism was inappropriate for achieving any aims .",O B-tim O O O O B-geo O O O O B-per I-per O O O O O O O O O O O O O O O O O O O O
12803,The US Coast Guard intercepted 982 individuals attempting to cross the Straits of Florida in fiscal year 2009 .,O B-org I-org I-org O O O O O O O B-geo I-geo I-geo O B-tim O B-tim O
